#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:aligned" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:aligned" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    Japan/SZ-NIG-Y223038/2022=2022,
#VNM/OUCRU-NHTD3617/2022=2022,
#KEN/C120125/2022=2022,
#Switzerland/GE-HUG-40509532/2023=2023,
#England/QEUH-326BE15A/2023=2023,
#USA/VI-CDC-2-6875014/2023=2023,
#Switzerland/BS-UHB-USB_2023_01_30_f6430886/2023=2023,
#THA/CONI-3921/2022=2022,
#USA/AK-USAFSAM-S21082/2023=2023,
#BHR/660304023/2022=2022,
#USA/UT-CDC-VSX-A079256/2023=2023,
#Canisfamiliaris/NAM/1256/2022=2022,
#NZL/22CH0368/2022=2022,
#USA/CA-CDC-STM-NBU4XHDMV/2022=2022,
#THA/CONI-3908/2022=2022,
#USA/NC-CDC-LC0895050/2022=2022,
#IRQ/BG-USAFSAM-S20950/2022=2022,
#CHN/CPL-12-52/2022=2022,
#USA/LA-CDC-QDX41868225/2022=2022,
#Japan/SZ-NIG-Y222450/2022=2022,
#BEL/HT-USAFSAM-S20836/2022=2022,
#LAO/LOMWRU-0853/2022=2022,
#KEN/SS11283/2022=2022,
#England/BRBR-32657988/2022=2022,
#SYC/SS10817/2022=2022,
#LAO/LOMWRU-0868/2022=2022,
#LAO/LOMWRU-0651/2022=2022,
#THA/CONI-3889/2022=2022,
#NZL/20CV0055/2020=2020,
#USA/VA-VTVAS3-GSC23203/2021=2021,
#OX352506=2506,
#Switzerland/BE-SRO-5000138287/2022=2022,
#Liechtenstein/FL-Risch-0926R13825/2022=2022,
#TWN/KMUH-33/2022=2022,
#Liechtenstein/FL-Risch-1219R15476/2022=2022,
#England/LSPA-325E464E/2022=2022,
#BHR/390105767/2022=2022,
#Japan/PG-250552/2022=2022,
#Switzerland/SG-Risch-1012R14178/2022=2022,
#USA/MN-CDC-QDX42000672/2022=2022,
#Liechtenstein/FL-Risch-0923R13838/2022=2022,
#OX451126=2022,
#LBY/59772-19/2022=2022,
#Switzerland/ZH-ETHZ-38004464/2022=2022,
#England/MILK-800BDA/2020=2020,
#England/BRBR-326ECF59/2023=2023,
#OX450918=2022,
#KEN/SS11076/2022=2022,
#BRA/DF-NXBS126GENOV827515027588/2021=2021,
#USA/NE-CDC-LC0925904/2022=2022                
#                                    <taxa id="TaxonSet.aligned supershort 100" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned supershort 100"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:aligned" name="distribution" x="@birthRate.t:aligned">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:aligned" name="distribution">
#            <parameter id="clockRate.c:aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned supershort 100" id="treeLikelihood.aligned supershort 100" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned">
#            <siteModel id="SiteModel.s:aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned" id="StrictClock.c:aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	clockRate
8977000	-264553.33014913596	-264012.8296034775	-540.5005456584571	-264012.8296034775	78587.51634595895	1073596.1068755519	-540.5005456584571	3.757658996014826E-5	Infinity
8978000	-264533.45029429963	-264012.8296034775	-520.6206908221524	-264012.8296034775	44863.38142773345	711781.360901942	-520.6206908221524	5.834070836944365E-5	Infinity
8979000	-264531.8142506004	-264012.8296034775	-518.9846471229135	-264012.8296034775	48021.19515098572	692711.754388611	-518.9846471229135	7.195917106364283E-5	Infinity
8980000	-264539.6519803194	-264012.8296034775	-526.8223768418891	-264012.8296034775	52388.2511218272	817194.2901276668	-526.8223768418891	6.0992340330008514E-5	Infinity
8981000	-264528.65056542336	-264012.8296034775	-515.8209619458818	-264012.8296034775	54794.470798039976	641085.2419140431	-515.8209619458818	6.306991828718485E-5	Infinity
8982000	-264573.8222615545	-264012.8296034775	-560.992658076987	-264012.8296034775	146029.83245180023	1647381.933439951	-560.992658076987	3.403040670016449E-5	Infinity
8983000	-264553.8179524824	-264012.8296034775	-540.9883490049064	-264012.8296034775	83350.31065965151	1099978.7947749747	-540.9883490049064	4.462163601895619E-5	Infinity
8984000	-264530.0659177334	-264012.8296034775	-517.2363142559146	-264012.8296034775	43443.10102820555	666403.7206397994	-517.2363142559146	6.560496541803457E-5	Infinity
8985000	-264545.6958397994	-264012.8296034775	-532.8662363218988	-264012.8296034775	55586.27505575826	928532.2477881646	-532.8662363218988	5.20298062269008E-5	Infinity
8986000	-264578.74336744717	-264012.8296034775	-565.9137639696881	-264012.8296034775	137589.5973997478	1845334.7858800841	-565.9137639696881	2.6657767433001407E-5	Infinity
8987000	-264592.760454922	-264012.8296034775	-579.9308514444873	-264012.8296034775	128769.22512150538	2458234.190421943	-579.9308514444873	1.8355770153420885E-5	Infinity
8988000	-264580.26854765776	-264012.8296034775	-567.4389441802904	-264012.8296034775	111350.77745609726	1880616.1115739443	-567.4389441802904	3.0028205218761287E-5	Infinity
8989000	-264558.52901376487	-264012.8296034775	-545.6994102873596	-264012.8296034775	108884.45141600308	1213321.7308098646	-545.6994102873596	3.8627021490208126E-5	Infinity
8990000	-264565.4407385826	-264012.8296034775	-552.6111351050776	-264012.8296034775	79681.63821735687	1386221.74237673	-552.6111351050776	2.9948013799167933E-5	Infinity
8991000	-264551.9701558655	-264012.8296034775	-539.1405523879798	-264012.8296034775	88896.40075288349	1016792.5338093678	-539.1405523879798	3.507030003333013E-5	Infinity
8992000	-264514.47176276	-264012.8296034775	-501.64215928251417	-264012.8296034775	34624.58578471183	477008.6452252553	-501.64215928251417	8.785912675289418E-5	Infinity
8993000	-264538.67412751407	-264012.8296034775	-525.8445240365536	-264012.8296034775	49895.8431745691	800284.3304144052	-525.8445240365536	6.268726126610283E-5	Infinity
8994000	-264556.45877875935	-264012.8296034775	-543.6291752818224	-264012.8296034775	78773.654421191	1127870.1743917763	-543.6291752818224	5.3767885639563865E-5	Infinity
8995000	-264539.32537743566	-264012.8296034775	-526.4957739581449	-264012.8296034775	74803.16310703086	812400.9343074767	-526.4957739581449	5.7741510745594094E-5	Infinity
8996000	-264548.7267842506	-264012.8296034775	-535.89718077306	-264012.8296034775	60493.718682722116	982861.1462022543	-535.89718077306	5.441193715934875E-5	Infinity
8997000	-264541.51123091514	-264012.8296034775	-528.681627437668	-264012.8296034775	78162.7733909802	842171.3514861924	-528.681627437668	4.905711408293761E-5	Infinity
8998000	-264533.60314743064	-264012.8296034775	-520.7735439531377	-264012.8296034775	61370.72563695944	718857.6247655635	-520.7735439531377	7.02222839391084E-5	Infinity
8999000	-264510.321626646	-264012.8296034775	-497.49202316850705	-264012.8296034775	34921.122620094175	435984.301671042	-497.49202316850705	9.499037965739248E-5	Infinity
9000000	-264521.535122123	-264012.8296034775	-508.7055186455095	-264012.8296034775	38226.59147548033	557026.67659163	-508.7055186455095	8.908781900910508E-5	Infinity
9001000	-264586.7604939982	-264012.8296034775	-573.9308905206882	-264012.8296034775	122811.15523847185	2093272.547430366	-573.9308905206882	3.0244593468079046E-5	Infinity
9002000	-264549.53045886377	-264012.8296034775	-536.7008553862769	-264012.8296034775	68437.78602957676	1001270.3630086281	-536.7008553862769	4.3314550015857124E-5	Infinity
9003000	-264578.05908310553	-264012.8296034775	-565.2294796280383	-264012.8296034775	165352.88275928574	1744159.606072778	-565.2294796280383	3.652428040257971E-5	Infinity
9004000	-264571.06040094286	-264012.8296034775	-558.2307974653445	-264012.8296034775	131895.03799115372	1573871.0971143704	-558.2307974653445	3.1404394923766215E-5	Infinity
9005000	-264561.3406396323	-264012.8296034775	-548.5110361548287	-264012.8296034775	93694.06527857705	1286532.9369260725	-548.5110361548287	3.8143087253554144E-5	Infinity
9006000	-264595.5256750257	-264012.8296034775	-582.6960715482345	-264012.8296034775	165152.41612500604	2575049.243340588	-582.6960715482345	2.2064895970814523E-5	Infinity
9007000	-264605.0413080933	-264012.8296034775	-592.2117046158048	-264012.8296034775	255937.27603392175	3164885.9245350934	-592.2117046158048	1.4269330394138672E-5	Infinity
9008000	-264619.1738111429	-264012.8296034775	-606.3442076654233	-264012.8296034775	327636.2694670977	4227046.601331054	-606.3442076654233	1.2530911392141308E-5	Infinity
9009000	-264557.90909352835	-264012.8296034775	-545.0794900508569	-264012.8296034775	85322.70410704917	1197920.147852107	-545.0794900508569	3.93318972230097E-5	Infinity
9010000	-264516.4760055629	-264012.8296034775	-503.6464020853777	-264012.8296034775	31158.17469455645	495229.4346473166	-503.6464020853777	8.123622452516184E-5	Infinity
9011000	-264494.7392993635	-264012.8296034775	-481.90969588599216	-264012.8296034775	18282.67849602974	293960.70582626935	-481.90969588599216	2.1286373529450154E-4	Infinity
9012000	-264526.5625236984	-264012.8296034775	-513.7329202209042	-264012.8296034775	49295.60730587545	607204.6140805604	-513.7329202209042	9.47861805177209E-5	Infinity
9013000	-264535.38810995256	-264012.8296034775	-522.5585064750786	-264012.8296034775	42661.146224801305	720515.5728894614	-522.5585064750786	8.517109487654828E-5	Infinity
9014000	-264541.7170933721	-264012.8296034775	-528.8874898946027	-264012.8296034775	48167.42361439978	849954.3862530083	-528.8874898946027	5.0669874613004815E-5	Infinity
9015000	-264547.54070998164	-264012.8296034775	-534.7111065041211	-264012.8296034775	64409.5864037428	965075.3579127631	-534.7111065041211	5.0073456267144665E-5	Infinity
9016000	-264521.05747241655	-264012.8296034775	-508.22786893905567	-264012.8296034775	36563.58555418564	552215.1295347034	-508.22786893905567	8.403517863277954E-5	Infinity
9017000	-264556.86294539145	-264012.8296034775	-544.0333419139415	-264012.8296034775	75763.96742853048	1143530.3634620013	-544.0333419139415	5.194433921701926E-5	Infinity
9018000	-264504.2898924387	-264012.8296034775	-491.46028896118963	-264012.8296034775	32321.225734903783	384379.00025037717	-491.46028896118963	1.2852644140453313E-4	Infinity
9019000	-264541.76584035804	-264012.8296034775	-528.9362368805592	-264012.8296034775	81958.00944962108	853071.0630534063	-528.9362368805592	5.2088277053228185E-5	Infinity
9020000	-264581.61214396206	-264012.8296034775	-568.7825404845787	-264012.8296034775	138527.38652743792	1947433.402838726	-568.7825404845787	2.2341671373370934E-5	Infinity
9021000	-264543.770804819	-264012.8296034775	-530.9412013415142	-264012.8296034775	58751.91624078311	888737.0645989337	-530.9412013415142	4.935466190769508E-5	Infinity
9022000	-264588.2387323723	-264012.8296034775	-575.409128894816	-264012.8296034775	129859.72905858747	2234306.097844827	-575.409128894816	2.3911769607851896E-5	Infinity
9023000	-264616.48683343595	-264012.8296034775	-603.6572299584627	-264012.8296034775	322524.50058340514	4011763.567158091	-603.6572299584627	1.1687298176123744E-5	Infinity
9024000	-264617.65279237845	-264012.8296034775	-604.8231889009538	-264012.8296034775	464528.9803145225	4088065.180379536	-604.8231889009538	1.0680781240195897E-5	Infinity
9025000	-264646.4518807543	-264012.8296034775	-633.6222772768108	-264012.8296034775	516335.76743816014	7258309.22620583	-633.6222772768108	8.239548525746936E-6	Infinity
9026000	-264638.9675122469	-264012.8296034775	-626.1379087694415	-264012.8296034775	566520.3683232267	6347886.849329469	-626.1379087694415	7.130757928135351E-6	Infinity
9027000	-264653.5483749604	-264012.8296034775	-640.7187714828956	-264012.8296034775	466933.6189170504	8579875.969576212	-640.7187714828956	5.656452307212603E-6	Infinity
9028000	-264680.4108616274	-264012.8296034775	-667.5812581498925	-264012.8296034775	1032435.6028295573	1.4776146351407498E7	-667.5812581498925	2.9669604114525754E-6	Infinity
9029000	-264645.9513458168	-264012.8296034775	-633.1217423392754	-264012.8296034775	594491.2563516983	7340779.99779472	-633.1217423392754	6.447185903873183E-6	Infinity
9030000	-264674.053800039	-264012.8296034775	-661.2241965614998	-264012.8296034775	894211.7776255624	1.2853078687108967E7	-661.2241965614998	3.1787558555404134E-6	Infinity
9031000	-264699.8789954634	-264012.8296034775	-687.0493919859128	-264012.8296034775	1692161.1780657403	2.198790924414638E7	-687.0493919859128	1.9881548391875467E-6	Infinity
9032000	-264729.97553383885	-264012.8296034775	-717.1459303613594	-264012.8296034775	2909828.480014681	4.089130339196602E7	-717.1459303613594	1.2336383428365195E-6	Infinity
9033000	-264749.5327274544	-264012.8296034775	-736.7031239768725	-264012.8296034775	5163722.916696406	6.003119717827586E7	-736.7031239768725	6.793102605088027E-7	Infinity
9034000	-264686.4147273354	-264012.8296034775	-673.5851238579016	-264012.8296034775	1170332.0428941015	1.6800123130934715E7	-673.5851238579016	2.862694412330903E-6	Infinity
9035000	-264659.57352983666	-264012.8296034775	-646.743926359159	-264012.8296034775	819367.6826207526	9659098.660141446	-646.743926359159	4.580124675134635E-6	Infinity
9036000	-264607.4388291593	-264012.8296034775	-594.6092256818372	-264012.8296034775	195450.13550104047	3265172.1787574566	-594.6092256818372	1.8134291535926943E-5	Infinity
9037000	-264693.3251384172	-264012.8296034775	-680.4955349397111	-264012.8296034775	1651343.7944474784	1.9307628858778484E7	-680.4955349397111	2.708440794175408E-6	Infinity
9038000	-264679.049370473	-264012.8296034775	-666.2197669955453	-264012.8296034775	1372599.8221570912	1.4183533955244662E7	-666.2197669955453	4.163219389784471E-6	Infinity
9039000	-264677.0469588378	-264012.8296034775	-664.2173553603019	-264012.8296034775	1749445.3260743497	1.354824736294721E7	-664.2173553603019	2.879474128500411E-6	Infinity
9040000	-264707.46709361614	-264012.8296034775	-694.6374901386338	-264012.8296034775	2184535.52582291	2.5748625741918985E7	-694.6374901386338	2.059517952276198E-6	Infinity
9041000	-264681.5708279861	-264012.8296034775	-668.741224508635	-264012.8296034775	1229201.7176594727	1.513725045806686E7	-668.741224508635	2.908632951398232E-6	Infinity
9042000	-264646.8151951073	-264012.8296034775	-633.985591629787	-264012.8296034775	500324.97698092886	7474937.163304849	-633.985591629787	6.610957656372394E-6	Infinity
9043000	-264681.5469275116	-264012.8296034775	-668.7173240340838	-264012.8296034775	1067283.025848366	1.51996997513956E7	-668.7173240340838	3.0942702972987416E-6	Infinity
9044000	-264683.8704686171	-264012.8296034775	-671.0408651396314	-264012.8296034775	1019645.2400406718	1.4876704467718925E7	-671.0408651396314	4.672875308688749E-6	Infinity
9045000	-264698.2814179392	-264012.8296034775	-685.4518144616658	-264012.8296034775	1689219.6210186156	2.136176114018519E7	-685.4518144616658	2.4540610872545143E-6	Infinity
9046000	-264694.0739522125	-264012.8296034775	-681.2443487350167	-264012.8296034775	980547.0198896499	1.963419960276095E7	-681.2443487350167	2.592100655678401E-6	Infinity
9047000	-264663.85439752665	-264012.8296034775	-651.0247940491349	-264012.8296034775	733037.9326659914	1.0594054225201381E7	-651.0247940491349	4.608103506000448E-6	Infinity
9048000	-264607.8998460573	-264012.8296034775	-595.0702425797839	-264012.8296034775	253519.22969691438	3332798.2695280826	-595.0702425797839	1.2658656683661472E-5	Infinity
9049000	-264542.063261369	-264012.8296034775	-529.2336578915006	-264012.8296034775	73950.8596223798	850091.2621039642	-529.2336578915006	6.517532339570628E-5	Infinity
9050000	-264539.1324673706	-264012.8296034775	-526.3028638930956	-264012.8296034775	67642.4491486349	808480.78690365	-526.3028638930956	5.6455487457139304E-5	Infinity
9051000	-264526.4833342491	-264012.8296034775	-513.6537307716114	-264012.8296034775	44362.776669295454	613902.3600798652	-513.6537307716114	6.696498341559954E-5	Infinity
9052000	-264543.10971294617	-264012.8296034775	-530.2801094686677	-264012.8296034775	55076.49622595552	872427.4339244216	-530.2801094686677	6.189391673456533E-5	Infinity
9053000	-264514.70158817567	-264012.8296034775	-501.8719846981585	-264012.8296034775	39525.275384166984	469897.1863129574	-501.8719846981585	7.884636388085782E-5	Infinity
9054000	-264553.7288904593	-264012.8296034775	-540.8992869817893	-264012.8296034775	60340.0851980961	1095002.367663635	-540.8992869817893	4.721375675839619E-5	Infinity
9055000	-264550.3171739817	-264012.8296034775	-537.4875705041919	-264012.8296034775	81072.54284602402	1016382.9680530688	-537.4875705041919	4.208574130031431E-5	Infinity
9056000	-264574.47363113926	-264012.8296034775	-561.6440276617536	-264012.8296034775	115912.52344900691	1665986.4965160976	-561.6440276617536	3.4103010585438025E-5	Infinity
9057000	-264582.9219067315	-264012.8296034775	-570.0923032540082	-264012.8296034775	111825.8893106992	2011955.2150879486	-570.0923032540082	2.4228634991839965E-5	Infinity
9058000	-264587.1504246834	-264012.8296034775	-574.3208212059334	-264012.8296034775	164677.32715507376	2182034.08080948	-574.3208212059334	2.4754259115887113E-5	Infinity
9059000	-264610.77826763573	-264012.8296034775	-597.9486641582079	-264012.8296034775	235550.4199047364	3564478.210291302	-597.9486641582079	1.287617670286541E-5	Infinity
9060000	-264619.65698981326	-264012.8296034775	-606.8273863357527	-264012.8296034775	278420.0945882446	4181588.550180153	-606.8273863357527	9.273157753692482E-6	Infinity
9061000	-264561.6433335078	-264012.8296034775	-548.8137300303396	-264012.8296034775	83374.1757120098	1268586.4279730667	-548.8137300303396	3.0803187275303626E-5	Infinity
9062000	-264544.73014152807	-264012.8296034775	-531.9005380505968	-264012.8296034775	62430.975473078506	909093.5047058287	-531.9005380505968	5.024032889431329E-5	Infinity
9063000	-264529.9182705714	-264012.8296034775	-517.0886670938943	-264012.8296034775	39836.668724329036	656359.0898691588	-517.0886670938943	6.039511597053005E-5	Infinity
9064000	-264620.6959445023	-264012.8296034775	-607.8663410248296	-264012.8296034775	348468.5626005701	4374862.970818875	-607.8663410248296	1.0804053752030525E-5	Infinity
9065000	-264562.5459140727	-264012.8296034775	-549.7163105952322	-264012.8296034775	122397.22349049445	1319108.2895388014	-549.7163105952322	3.728816808272162E-5	Infinity
9066000	-264584.0425011466	-264012.8296034775	-571.2128976691301	-264012.8296034775	152055.91756365498	2056919.3976037074	-571.2128976691301	2.249122118825358E-5	Infinity
9067000	-264545.8037320443	-264012.8296034775	-532.9741285668066	-264012.8296034775	57777.136156709836	922116.532329926	-532.9741285668066	5.9080985122441456E-5	Infinity
9068000	-264534.0451851144	-264012.8296034775	-521.2155816368956	-264012.8296034775	54281.79512365979	720568.211855393	-521.2155816368956	5.7530259562247E-5	Infinity
9069000	-264548.38730309444	-264012.8296034775	-535.55769961696	-264012.8296034775	78004.05525491286	978852.8480570521	-535.55769961696	5.307485018479732E-5	Infinity
9070000	-264553.63058492274	-264012.8296034775	-540.8009814452467	-264012.8296034775	80263.08023727682	1083333.3150876204	-540.8009814452467	5.1275156142503915E-5	Infinity
9071000	-264510.5632403267	-264012.8296034775	-497.7336368491998	-264012.8296034775	28709.86553377827	423407.2832702627	-497.7336368491998	8.174344979988437E-5	Infinity
9072000	-264520.1096866107	-264012.8296034775	-507.2800831332144	-264012.8296034775	39861.4858826289	538009.2186096688	-507.2800831332144	9.688724333330925E-5	Infinity
9073000	-264520.66431866016	-264012.8296034775	-507.8347151826494	-264012.8296034775	45700.881912963785	546339.9559615216	-507.8347151826494	9.192700844848353E-5	Infinity
9074000	-264487.8570850066	-264012.8296034775	-475.02748152911425	-264012.8296034775	23946.103231591387	267848.0954301962	-475.02748152911425	1.8196900352522965E-4	Infinity
9075000	-264532.9862896258	-264012.8296034775	-520.1566861483268	-264012.8296034775	56319.23486674282	711008.6879648252	-520.1566861483268	6.635095537024944E-5	Infinity
9076000	-264554.15698409587	-264012.8296034775	-541.3273806183869	-264012.8296034775	83104.10971731957	1101876.953685709	-541.3273806183869	4.8258598947424844E-5	Infinity
9077000	-264545.3711727194	-264012.8296034775	-532.5415692419218	-264012.8296034775	87701.29017731437	922297.15233558	-532.5415692419218	5.195860593046451E-5	Infinity
9078000	-264533.58181687345	-264012.8296034775	-520.7522133959516	-264012.8296034775	64298.297021764585	719597.2353622188	-520.7522133959516	6.812160474060664E-5	Infinity
9079000	-264567.1818050008	-264012.8296034775	-554.352201523331	-264012.8296034775	87896.66388113223	1439069.682908193	-554.352201523331	3.8270345590591264E-5	Infinity
9080000	-264515.47141689045	-264012.8296034775	-502.64181341293335	-264012.8296034775	27997.646120820416	481732.0101190467	-502.64181341293335	1.1570741996894845E-4	Infinity
9081000	-264485.82754347805	-264012.8296034775	-472.9979400005404	-264012.8296034775	19608.918645537135	256615.11810833125	-472.9979400005404	1.6666440020072674E-4	Infinity
9082000	-264503.4302200405	-264012.8296034775	-490.6006165629896	-264012.8296034775	33665.15873355179	377884.25650526973	-490.6006165629896	1.1699947592787012E-4	Infinity
9083000	-264521.8359994504	-264012.8296034775	-509.00639597289677	-264012.8296034775	42502.493707772766	558059.8466966295	-509.00639597289677	9.368105992278048E-5	Infinity
9084000	-264504.3193906274	-264012.8296034775	-491.4897871498754	-264012.8296034775	29571.546956620838	381969.2328922846	-491.4897871498754	1.376164253912872E-4	Infinity
9085000	-264515.68027480046	-264012.8296034775	-502.8506713229857	-264012.8296034775	38176.56492115672	491586.73745821527	-502.8506713229857	1.0052008099114282E-4	Infinity
9086000	-264535.3013099403	-264012.8296034775	-522.4717064627787	-264012.8296034775	53190.20132011196	746453.0782756283	-522.4717064627787	6.470880042717738E-5	Infinity
9087000	-264500.4441611697	-264012.8296034775	-487.6145576921975	-264012.8296034775	24984.49204309134	354464.7298103549	-487.6145576921975	1.302289169716011E-4	Infinity
9088000	-264519.8152602967	-264012.8296034775	-506.98565681917984	-264012.8296034775	35902.502438816555	534290.7334076547	-506.98565681917984	7.829081369039876E-5	Infinity
9089000	-264579.1877025731	-264012.8296034775	-566.3580990955934	-264012.8296034775	133893.5434737881	1860562.8109302165	-566.3580990955934	2.4807332037196998E-5	Infinity
9090000	-264607.05215141794	-264012.8296034775	-594.2225479404353	-264012.8296034775	187427.19788750942	3269783.7466417593	-594.2225479404353	1.2747356742727598E-5	Infinity
9091000	-264623.01688676816	-264012.8296034775	-610.187283290657	-264012.8296034775	311863.1761219324	4469277.141988126	-610.187283290657	8.580283171887524E-6	Infinity
9092000	-264593.03200711234	-264012.8296034775	-580.2024036348691	-264012.8296034775	189650.91491031167	2474508.0713274986	-580.2024036348691	1.8526763253062984E-5	Infinity
9093000	-264543.8156096433	-264012.8296034775	-530.9860061657748	-264012.8296034775	90954.15931801367	888991.1703192277	-530.9860061657748	4.8970533725573917E-5	Infinity
9094000	-264550.73949907743	-264012.8296034775	-537.9098955999322	-264012.8296034775	133200.87266155257	1015355.5396489259	-537.9098955999322	5.602532980261595E-5	Infinity
9095000	-264585.14436324104	-264012.8296034775	-572.314759763553	-264012.8296034775	164836.9900235293	2092423.384189263	-572.314759763553	2.5920727443366282E-5	Infinity
9096000	-264568.99933416134	-264012.8296034775	-556.1697306838223	-264012.8296034775	138433.4084990533	1508141.4415517596	-556.1697306838223	3.268138655143511E-5	Infinity
9097000	-264537.22055416217	-264012.8296034775	-524.3909506846683	-264012.8296034775	63112.850000670944	771860.8058126642	-524.3909506846683	5.465765454148978E-5	Infinity
9098000	-264554.2930505864	-264012.8296034775	-541.4634471089319	-264012.8296034775	84885.55008644072	1096676.8155939856	-541.4634471089319	5.114230398176243E-5	Infinity
